Sequence Name,Name,Minimum,Maximum,Length,Repeat Unit
Pf3D7_14_v3,Mononucleotide Repeat,2765467,2765477,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2765488,2765496,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2765498,2765511,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2765787,2765810,24,A
Pf3D7_14_v3,Mononucleotide Repeat,2765929,2765946,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2766084,2766095,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2766780,2766801,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2767309,2767318,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2767359,2767369,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2767773,2767783,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2768018,2768043,26,A
Pf3D7_14_v3,Mononucleotide Repeat,2768083,2768091,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2768290,2768298,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2768613,2768633,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2768935,2768961,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2769011,2769029,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2769418,2769428,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2769968,2769982,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2769984,2769995,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2770054,2770075,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2770213,2770221,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2770513,2770530,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2770532,2770548,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2770636,2770660,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2770806,2770824,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2771331,2771339,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2771447,2771455,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2771472,2771485,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2772247,2772255,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2772735,2772745,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2773209,2773217,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2773531,2773542,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2775955,2775963,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2776314,2776330,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2776357,2776393,37,A
Pf3D7_14_v3,Mononucleotide Repeat,2776432,2776452,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2776573,2776585,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2776758,2776767,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2777343,2777368,26,A
Pf3D7_14_v3,Mononucleotide Repeat,2777489,2777498,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2778575,2778583,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2778641,2778661,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2779739,2779758,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2780564,2780574,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2781067,2781077,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2782070,2782079,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2782399,2782407,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2782840,2782849,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2783034,2783042,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2783301,2783320,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2784139,2784153,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2784451,2784459,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2784566,2784576,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2784647,2784655,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2784837,2784846,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2784918,2784931,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2785166,2785186,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2785385,2785409,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2785502,2785512,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2785699,2785716,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2785802,2785811,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2785813,2785825,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2785844,2785853,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2788358,2788366,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2793919,2793933,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2794165,2794184,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2794356,2794369,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2794542,2794567,26,A
Pf3D7_14_v3,Mononucleotide Repeat,2794664,2794682,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2794773,2794794,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2794920,2794928,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2795256,2795270,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2795721,2795729,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2795826,2795854,29,A
Pf3D7_14_v3,Mononucleotide Repeat,2795917,2795930,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2796092,2796101,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2797134,2797150,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2797280,2797288,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2797294,2797303,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2797371,2797382,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2797593,2797609,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2797817,2797833,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2797866,2797880,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2797947,2797966,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2798135,2798147,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2798223,2798247,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2798286,2798296,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2798582,2798596,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2798693,2798702,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2799022,2799035,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2799079,2799090,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2799377,2799393,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2799806,2799815,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2799952,2799968,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2800402,2800410,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2800581,2800589,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2800634,2800658,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2800790,2800801,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2800811,2800825,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2800952,2800963,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2801082,2801093,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2801607,2801619,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2801921,2801929,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2801957,2801972,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2802266,2802276,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2802401,2802435,35,A
Pf3D7_14_v3,Mononucleotide Repeat,2802709,2802717,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2803232,2803249,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2803338,2803346,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2803441,2803452,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2803464,2803480,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2803749,2803757,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2804933,2804942,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2805008,2805025,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2805411,2805427,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2805610,2805625,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2805686,2805695,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2805793,2805802,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2805894,2805913,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2806117,2806136,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2806499,2806518,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2806599,2806615,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2806742,2806751,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2806904,2806913,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2807003,2807011,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2807037,2807052,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2807269,2807286,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2807288,2807298,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2807335,2807357,23,A
Pf3D7_14_v3,Mononucleotide Repeat,2807555,2807565,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2807887,2807896,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2808043,2808054,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2808060,2808074,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2808202,2808219,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2808271,2808279,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2808305,2808313,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2808629,2808637,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2808653,2808666,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2809094,2809117,24,A
Pf3D7_14_v3,Mononucleotide Repeat,2809196,2809204,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2809431,2809465,35,A
Pf3D7_14_v3,Mononucleotide Repeat,2810248,2810256,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2812112,2812125,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2812251,2812260,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2812405,2812420,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2812441,2812450,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2812581,2812592,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2812855,2812865,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2813020,2813029,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2813512,2813535,24,A
Pf3D7_14_v3,Mononucleotide Repeat,2813922,2813930,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2814028,2814038,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2814049,2814061,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2814400,2814420,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2814461,2814489,29,A
Pf3D7_14_v3,Mononucleotide Repeat,2814853,2814864,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2815005,2815023,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2815696,2815717,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2815892,2815900,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2815924,2815938,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2816037,2816048,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2816151,2816162,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2817362,2817399,38,A
Pf3D7_14_v3,Mononucleotide Repeat,2817942,2817950,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2819513,2819521,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2819529,2819537,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2819733,2819741,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2819973,2819984,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2820904,2820914,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2822229,2822242,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2822264,2822272,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2822418,2822436,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2822484,2822493,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2822546,2822554,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2822669,2822680,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2822809,2822831,23,A
Pf3D7_14_v3,Mononucleotide Repeat,2823883,2823909,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2823997,2824009,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2824085,2824094,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2824272,2824281,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2824435,2824449,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2824606,2824616,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2824660,2824668,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2824670,2824678,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2824770,2824794,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2824903,2824912,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2824914,2824936,23,A
Pf3D7_14_v3,Mononucleotide Repeat,2825038,2825047,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2825234,2825242,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2825337,2825345,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2826866,2826891,26,A
Pf3D7_14_v3,Mononucleotide Repeat,2826926,2826954,29,A
Pf3D7_14_v3,Mononucleotide Repeat,2827057,2827074,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2827396,2827409,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2827625,2827642,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2829835,2829843,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2830060,2830068,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2830197,2830208,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2830218,2830230,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2830279,2830287,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2830320,2830328,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2830453,2830479,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2830698,2830718,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2831365,2831385,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2831489,2831500,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2831668,2831680,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2832930,2832938,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2834380,2834393,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2834395,2834403,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2834569,2834577,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2834614,2834634,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2834745,2834754,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2835420,2835432,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2836081,2836092,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2836094,2836102,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2836240,2836249,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2836343,2836358,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2836495,2836512,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2836685,2836693,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2836843,2836856,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2837039,2837049,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2837110,2837127,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2837134,2837142,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2837177,2837203,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2837293,2837306,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2837744,2837756,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2838280,2838293,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2838399,2838416,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2838440,2838451,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2838556,2838566,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2838675,2838684,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2838702,2838715,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2838874,2838905,32,A
Pf3D7_14_v3,Mononucleotide Repeat,2840197,2840212,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2840304,2840340,37,A
Pf3D7_14_v3,Mononucleotide Repeat,2840465,2840473,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2840581,2840595,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2840640,2840657,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2840932,2840940,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2841040,2841060,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2841065,2841075,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2841082,2841093,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2842395,2842425,31,A
Pf3D7_14_v3,Mononucleotide Repeat,2842484,2842495,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2842635,2842644,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2842663,2842679,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2842836,2842846,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2843125,2843135,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2843376,2843400,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2843764,2843790,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2844088,2844116,29,A
Pf3D7_14_v3,Mononucleotide Repeat,2844160,2844168,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2844231,2844239,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2844782,2844796,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2844857,2844867,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2844938,2844951,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2844968,2844987,20,A
Pf3D7_14_v3,Mononucleotide Repeat,2845086,2845109,24,A
Pf3D7_14_v3,Mononucleotide Repeat,2846530,2846542,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2846929,2846940,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2846993,2847002,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2847082,2847090,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2847168,2847177,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2848182,2848190,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2848685,2848695,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2849126,2849144,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2849445,2849474,30,A
Pf3D7_14_v3,Mononucleotide Repeat,2849531,2849555,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2849976,2849992,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2850396,2850411,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2850413,2850422,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2850425,2850433,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2850503,2850528,26,A
Pf3D7_14_v3,Mononucleotide Repeat,2850626,2850643,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2850849,2850864,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2851129,2851158,30,A
Pf3D7_14_v3,Mononucleotide Repeat,2851242,2851268,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2851724,2851737,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2851739,2851748,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2851750,2851759,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2852095,2852123,29,A
Pf3D7_14_v3,Mononucleotide Repeat,2852158,2852166,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2852792,2852800,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2853556,2853564,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2854744,2854753,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2856483,2856504,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2862278,2862305,28,A
Pf3D7_14_v3,Mononucleotide Repeat,2862616,2862625,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2862786,2862797,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2863132,2863141,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2863234,2863248,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2863505,2863537,33,A
Pf3D7_14_v3,Mononucleotide Repeat,2864821,2864829,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2864900,2864908,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2865220,2865228,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2865537,2865550,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2865797,2865806,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2865832,2865842,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2866010,2866031,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2866750,2866760,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2866830,2866842,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2866847,2866855,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2866874,2866882,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2868372,2868389,18,A
Pf3D7_14_v3,Mononucleotide Repeat,2868427,2868441,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2868443,2868452,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2868902,2868910,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2868964,2868986,23,A
Pf3D7_14_v3,Mononucleotide Repeat,2869916,2869926,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2870799,2870807,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2871061,2871069,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2871588,2871597,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2873317,2873325,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2873607,2873615,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2873704,2873712,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2873989,2873997,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2875472,2875481,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2876850,2876861,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2878786,2878798,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2879192,2879216,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2879261,2879270,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2879608,2879616,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2879734,2879742,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2879931,2879952,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2880374,2880382,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2880566,2880576,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2880578,2880586,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2880624,2880634,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2880774,2880813,40,A
Pf3D7_14_v3,Mononucleotide Repeat,2880955,2880965,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2881012,2881037,26,A
Pf3D7_14_v3,Mononucleotide Repeat,2881149,2881169,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2881219,2881232,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2881352,2881360,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2881366,2881376,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2881377,2881385,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2881563,2881574,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2882007,2882042,36,A
Pf3D7_14_v3,Mononucleotide Repeat,2882163,2882175,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2882362,2882375,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2882391,2882400,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2882494,2882529,36,A
Pf3D7_14_v3,Mononucleotide Repeat,2882806,2882816,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2883292,2883339,48,A
Pf3D7_14_v3,Mononucleotide Repeat,2885560,2885589,30,A
Pf3D7_14_v3,Mononucleotide Repeat,2886162,2886180,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2886197,2886205,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2886584,2886618,35,A
Pf3D7_14_v3,Mononucleotide Repeat,2886766,2886776,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2887096,2887105,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2887219,2887228,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2888670,2888685,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2889210,2889231,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2889306,2889319,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2889458,2889470,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2889472,2889485,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2889487,2889500,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2889619,2889635,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2889745,2889765,21,A
Pf3D7_14_v3,Mononucleotide Repeat,2889892,2889902,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2890452,2890460,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2891435,2891447,13,A
Pf3D7_14_v3,Mononucleotide Repeat,2891895,2891911,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2891998,2892011,14,A
Pf3D7_14_v3,Mononucleotide Repeat,2892074,2892095,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2892725,2892755,31,A
Pf3D7_14_v3,Mononucleotide Repeat,2892986,2892994,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2893144,2893153,10,A
Pf3D7_14_v3,Mononucleotide Repeat,2893929,2893943,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2894626,2894637,12,A
Pf3D7_14_v3,Mononucleotide Repeat,2895210,2895218,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2895387,2895395,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2895863,2895871,9,C
Pf3D7_14_v3,Mononucleotide Repeat,2895956,2895966,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2896201,2896231,31,A
Pf3D7_14_v3,Mononucleotide Repeat,2896271,2896295,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2896374,2896390,17,A
Pf3D7_14_v3,Mononucleotide Repeat,2896700,2896721,22,A
Pf3D7_14_v3,Mononucleotide Repeat,2897116,2897126,11,A
Pf3D7_14_v3,Mononucleotide Repeat,2897306,2897314,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2897316,2897334,19,A
Pf3D7_14_v3,Mononucleotide Repeat,2897474,2897482,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2897512,2897526,15,A
Pf3D7_14_v3,Mononucleotide Repeat,2898245,2898260,16,A
Pf3D7_14_v3,Mononucleotide Repeat,2898745,2898753,9,A
Pf3D7_14_v3,Mononucleotide Repeat,2898785,2898811,27,A
Pf3D7_14_v3,Mononucleotide Repeat,2899115,2899139,25,A
Pf3D7_14_v3,Mononucleotide Repeat,2899660,2899682,23,A
